"NUMBER","DRIVER_NUMBER","LAP_NUMBER","LAP_TIME","S1","S2","S3","KPH","ELAPSED","CLASS","TEAM","AVG_TRACK_TEMP","YEAR","TIRE_TYPE"
1,1,1,93.8,34.89,34.465,24.482,138.2,93.8,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,2,147.9,56.343,56.611,34.94,87.7,241.7,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,3,150,56.293,56.737,36.933,86.5,391.7,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,4,148.4,56.937,55.885,35.563,87.4,540.1,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,5,157,66.2,65.7,25.148,82.6,697.1,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,6,87.6,33.035,34.113,20.486,148,784.8,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,7,87,32.639,34,20.312,149.1,871.7,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,8,87.1,32.613,34.084,20.389,148.9,958.8,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,9,86.5,32.254,34.023,20.237,149.9,1045.3,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,10,86.5,32.307,33.903,20.248,150,1131.8,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,1,11,160.9,32.431,34.1,94.4,80.6,1292.7,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,12,93.4,38.68,34.152,20.566,138.8,1386.1,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,13,86.8,32.603,33.944,20.302,149.3,1472.9,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,14,87,32.678,33.973,20.393,149,1560,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,15,87.6,32.808,34.401,20.437,147.9,1647.6,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,16,87.1,32.593,34.049,20.45,148.9,1734.7,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,17,87.5,32.732,34.326,20.425,148.2,1822.2,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,18,87.6,32.745,34.109,20.699,148.1,1909.7,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,19,88.7,33.634,34.535,20.572,146.1,1998.5,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,20,87.5,32.843,34.135,20.491,148.2,2086,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,21,87.4,32.865,34.031,20.528,148.3,2173.4,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,22,87.6,32.945,34.142,20.53,148,2261,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,23,87.6,32.95,34.176,20.457,148,2348.6,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,24,88,32.951,34.257,20.834,147.3,2436.6,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,25,87.9,33.259,34.096,20.573,147.5,2524.6,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,26,88.4,33.405,34.394,20.64,146.6,2613,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,27,88.1,33.204,34.293,20.586,147.2,2701.1,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,28,89.4,33.157,35.659,20.598,145,2790.5,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,29,88.8,33.279,34.579,20.978,146,2879.3,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,30,91.2,34.407,35.231,21.543,142.2,2970.5,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
1,2,31,90.1,33.698,35.433,20.996,143.9,3060.6,"Pro","Wayne Taylor Racing",110.78,2021,"Pirelli"
16,2,1,94.6,35.211,34.804,24.614,137,94.6,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,2,148.3,56.295,56.489,35.481,87.5,242.9,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,3,149.8,55.963,56.596,37.22,86.6,392.7,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,4,148.8,57.704,55.351,35.761,87.1,541.5,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,5,156.1,66,65.1,25.066,83,697.6,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,6,87.8,32.95,34.383,20.465,147.7,785.4,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,7,87,32.558,34.093,20.348,149,872.4,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,8,86.9,32.401,34.128,20.363,149.2,959.3,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,9,86.5,32.371,33.879,20.269,149.9,1045.8,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,10,86.4,32.271,33.886,20.288,150,1132.3,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,11,87,32.563,34.102,20.289,149.1,1219.2,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,12,86.5,32.225,33.866,20.398,149.9,1305.7,"Pro","Change Racing",110.78,2021,"Pirelli"
16,2,13,161.3,32.501,33.939,94.9,80.4,1467,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,14,91.7,37.282,34.179,20.288,141.3,1558.8,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,15,87.4,32.926,34.043,20.395,148.4,1646.1,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,16,87,32.549,34.021,20.469,149,1733.2,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,17,87.3,32.801,33.98,20.497,148.6,1820.5,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,18,88,32.75,34.32,20.927,147.3,1908.5,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,19,87.3,32.783,34.046,20.483,148.5,1995.8,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,20,87.1,32.66,34.004,20.388,148.9,2082.8,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,21,86.9,32.723,33.816,20.368,149.2,2169.7,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,22,87.5,32.757,34.225,20.493,148.2,2257.2,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,23,87.6,32.875,34.225,20.481,148,2344.8,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,24,88,32.851,34.552,20.579,147.4,2432.8,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,25,87.8,32.897,34.26,20.611,147.7,2520.5,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,26,87.9,33.158,34.113,20.649,147.5,2608.4,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,27,88.2,33.238,34.377,20.558,147.1,2696.6,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,28,89.1,33.439,34.871,20.803,145.5,2785.7,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,29,88.3,33.248,34.304,20.733,146.9,2874,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,30,88.2,33.156,34.496,20.588,146.9,2962.3,"Pro","Change Racing",110.78,2021,"Pirelli"
16,1,31,88.5,33.265,34.504,20.772,146.4,3050.8,"Pro","Change Racing",110.78,2021,"Pirelli"
22,1,1,95.1,35.848,34.749,24.544,136.3,95.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,2,148.2,56.324,56.445,35.431,87.5,243.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,3,150,56.126,56.535,37.321,86.5,393.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,4,148.9,57.594,55.417,35.85,87.1,542.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,5,155.9,66,64.9,25,83.2,698,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,6,88.2,33.036,34.692,20.455,147,786.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,7,88.4,32.759,35.133,20.552,146.6,874.7,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,8,99.8,32.36,34.156,33.332,129.9,974.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,9,92,37.399,34.306,20.301,140.9,1066.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,10,86.6,32.294,34.022,20.322,149.7,1153.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,11,162.7,32.389,34.341,95.9,79.7,1315.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,12,92.7,37.526,34.683,20.453,139.9,1408.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,13,86.3,32.246,33.851,20.241,150.2,1494.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,14,86.6,32.286,33.968,20.387,149.7,1581.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,15,87.5,32.976,34.179,20.339,148.2,1669,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,16,86.9,32.426,33.983,20.47,149.2,1755.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,17,89.5,33.729,35.175,20.589,144.9,1845.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,18,87.6,32.547,34.459,20.549,148.1,1932.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,19,88,32.797,34.486,20.755,147.3,2020.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,20,89.3,33.074,35.43,20.781,145.2,2110.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,21,88,32.875,34.512,20.654,147.3,2198.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,22,88.7,33.481,34.589,20.659,146.1,2287,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,23,88.1,32.772,34.392,20.984,147.1,2375.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,24,88.7,32.744,35.078,20.859,146.2,2463.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,25,88.4,33.08,34.632,20.653,146.7,2552.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,26,88.8,33.808,34.408,20.61,146,2641,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,27,88.9,33.247,34.82,20.815,145.9,2729.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,28,89.4,34.017,34.624,20.805,145,2819.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,29,88.6,33.09,34.76,20.712,146.4,2907.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,30,88.4,32.923,34.708,20.812,146.6,2996.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
22,1,31,89.1,33.533,34.803,20.797,145.5,3085.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,1,93,33.554,34.545,24.926,139.4,93,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,2,147.5,56.573,56.675,34.235,87.9,240.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,3,149.8,56.453,57.048,36.323,86.5,390.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,4,148.8,57.569,55.955,35.325,87.1,539.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,5,157.6,66.5,65.8,25.303,82.3,696.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,6,87.4,32.83,34.294,20.279,148.3,784.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,7,87,32.694,33.983,20.344,149,871.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,8,86.9,32.672,33.924,20.28,149.2,958.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,9,86.2,32.262,33.786,20.168,150.4,1044.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,10,86.1,32.292,33.639,20.161,150.6,1130.4,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,11,86.2,32.374,33.636,20.24,150.3,1216.6,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,12,86.2,32.311,33.622,20.249,150.5,1302.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,13,162.7,32.812,34.184,95.7,79.7,1465.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,14,91.4,37.002,34.024,20.347,141.9,1556.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,15,87,32.819,33.915,20.284,149,1643.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,16,87,32.628,33.958,20.394,149.1,1730.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,17,87.1,32.729,33.911,20.441,148.9,1818,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,18,88.4,32.907,35.032,20.485,146.6,1906.4,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,19,87.1,32.496,34.134,20.496,148.8,1993.5,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,20,87.4,33.003,33.985,20.44,148.3,2081,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,21,87.2,32.74,34.087,20.36,148.7,2168.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,22,87,32.699,33.855,20.446,149,2255.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,23,87.2,32.706,33.938,20.572,148.7,2342.4,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,24,87.9,33.016,34.344,20.547,147.5,2430.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,25,88.1,32.935,34.497,20.625,147.2,2518.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,26,87.8,33.128,34.176,20.521,147.6,2606.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,27,88.7,33.069,34.588,21.024,146.2,2694.8,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,28,89.3,34.189,34.493,20.641,145.2,2784.1,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,29,88.1,33.211,34.194,20.662,147.2,2872.2,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,30,88.1,33.115,34.393,20.553,147.2,2960.3,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
27,1,31,88.6,33.21,34.671,20.717,146.3,3048.9,"Pro","Dream Racing Motorsport",110.78,2021,"Pirelli"
3,1,1,183.5,107.3,38.676,37.473,70.7,183.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,2,115.5,43.621,41.583,30.315,112.2,299,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,3,117,43.042,42.92,30.993,110.9,416,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,4,148.1,56.124,57.196,34.774,87.6,564.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,5,144.5,64.7,58.119,21.624,89.8,708.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,6,90.8,34.025,36.061,20.739,142.8,799.3,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,7,89.3,33.247,34.85,21.192,145.2,888.6,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,8,88.1,33.517,34.142,20.391,147.3,976.7,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,9,86.4,32.281,33.719,20.382,150.1,1063.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,10,86.9,32.672,33.912,20.294,149.2,1149.9,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,11,86.9,32.673,33.705,20.501,149.2,1236.8,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,12,162.8,32.705,34.302,95.8,79.6,1399.7,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,13,92.7,37.449,34.809,20.402,139.9,1492.3,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,14,87.1,32.688,33.965,20.415,148.9,1579.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,15,87,32.56,33.92,20.47,149.1,1666.3,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,16,87.9,32.781,34.392,20.692,147.6,1754.2,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,17,89,33.909,34.549,20.543,145.7,1843.2,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,18,88.6,32.853,34.905,20.832,146.4,1931.8,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,19,88,32.957,34.405,20.619,147.4,2019.8,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,20,91.6,33.108,37.643,20.85,141.6,2111.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,21,88.8,33.091,34.875,20.835,146,2200.2,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,22,88.7,33.084,35.029,20.594,146.2,2288.9,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,23,88.8,33.19,34.847,20.802,146,2377.7,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,24,89.8,33.105,35.424,21.229,144.5,2467.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,25,89.5,33.746,34.824,20.881,145,2556.9,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,26,89.2,33.477,34.786,20.926,145.4,2646.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,27,88.9,33.342,34.599,20.942,145.9,2735,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,28,89.5,33.845,34.737,20.874,144.9,2824.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,29,89.1,33.531,34.616,20.957,145.5,2913.6,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,30,89.8,34.119,34.778,20.918,144.4,3003.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
3,1,31,90.6,33.444,36.028,21.095,143.2,3094,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,1,95.5,35.84,35.99,23.7,135.7,95.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,2,148.7,56.461,56.556,35.646,87.2,244.2,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,3,149.9,56.051,56.826,37.007,86.5,394.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,4,149.1,58.438,54.54,36.133,87,543.2,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,5,155.5,66.5,63.8,25.205,83.4,698.7,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,6,88.7,33.156,34.771,20.784,146.2,787.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,7,88.2,32.822,34.551,20.86,147,875.6,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,8,87.8,33.08,34.216,20.495,147.7,963.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,9,87.1,32.543,34.099,20.464,148.9,1050.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,10,87,32.542,33.919,20.512,149.1,1137.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,11,86.8,32.442,33.956,20.389,149.4,1224.3,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,12,161.5,32.53,34.049,94.9,80.3,1385.8,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,13,93.7,38.92,34.33,20.453,138.4,1479.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,14,87.2,32.746,34.057,20.43,148.6,1566.7,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,15,87.4,32.732,34.12,20.538,148.4,1654.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,16,87.6,33.108,33.992,20.452,148.1,1741.6,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,17,87.4,32.903,33.956,20.507,148.4,1829,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,18,88.1,33.077,34.23,20.768,147.2,1917.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,19,87.8,32.947,34.277,20.597,147.6,2004.9,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,20,89.3,33.061,34.878,21.352,145.2,2094.2,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,21,88.2,33.232,34.301,20.664,147,2182.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,22,88.1,33.21,34.357,20.548,147.2,2270.5,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,23,88.6,33.244,34.658,20.732,146.3,2359.1,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,24,88.2,33.18,34.336,20.707,147,2447.4,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,25,89,33.491,34.774,20.686,145.8,2536.3,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,26,89.6,33.339,35.31,20.967,144.7,2625.9,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,27,89.1,33.638,34.801,20.663,145.5,2715,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,28,89,33.38,34.627,21.002,145.7,2804,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,29,88.6,33.164,34.647,20.826,146.3,2892.7,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,30,88.6,33.327,34.513,20.769,146.3,2981.3,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
44,1,31,88.7,33.412,34.459,20.878,146.1,3070,"Pro","Ansa Motorsports",110.78,2021,"Pirelli"
48,1,1,96.7,36.069,36.654,24.012,134,96.7,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,2,149.2,58.414,56.34,34.45,86.9,245.9,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,3,150.6,57.726,55.108,37.784,86.1,396.6,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,4,150.2,58.204,54.391,37.637,86.3,546.8,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,5,152.7,66.1,62.2,24.433,84.9,699.5,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,6,88.2,32.937,34.541,20.675,147.1,787.7,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,7,88,32.869,34.473,20.634,147.4,875.7,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,8,86.6,32.425,33.712,20.508,149.6,962.3,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,9,86.3,32.259,33.769,20.266,150.3,1048.6,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,10,86.7,32.279,34.043,20.332,149.6,1135.2,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,11,86.3,32.274,33.71,20.324,150.2,1221.6,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,12,162.1,32.431,33.661,96,80,1383.7,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,13,91.3,37.438,33.643,20.263,141.9,1475,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,14,86.4,32.416,33.657,20.367,150,1561.4,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,15,87.1,32.277,34.483,20.351,148.8,1648.5,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,16,86.9,32.528,33.896,20.485,149.2,1735.5,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,17,87.7,32.577,34.523,20.587,147.9,1823.1,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,18,87.2,32.64,33.969,20.59,148.7,1910.3,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,19,89.1,33.508,35.101,20.529,145.5,1999.5,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,20,87.4,32.924,33.967,20.481,148.4,2086.9,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,21,87.2,32.717,33.913,20.601,148.6,2174.1,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,22,88.1,32.782,34.698,20.596,147.2,2262.2,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,23,87.6,32.709,34.223,20.627,148.1,2349.7,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,24,87.9,32.988,34.207,20.705,147.5,2437.6,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,25,88.3,33.173,34.407,20.707,146.9,2525.9,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,26,88.6,33.413,34.394,20.772,146.4,2614.5,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,27,88,33.079,34.309,20.644,147.3,2702.5,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,28,88.9,33.072,35.047,20.752,145.9,2791.4,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,29,88.6,33.101,34.595,20.908,146.3,2880,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,30,91,33.908,35.36,21.775,142.4,2971,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
48,1,31,91.2,33.73,35.962,21.533,142.1,3062.3,"Pro","Kelly-Moss Road and Race",110.78,2021,"Pirelli"
6,1,1,97.6,36.469,36.634,24.496,132.9,97.6,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,2,149.3,58.564,56.511,34.269,86.8,246.9,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,3,150.8,58.105,54.702,37.974,86,397.7,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,4,150.4,58.224,54.307,37.831,86.2,548.1,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,5,152.1,65.6,62.2,24.352,85.2,700.2,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,6,88.6,32.916,35.038,20.675,146.3,788.9,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,7,87.7,32.843,34.162,20.682,147.9,876.5,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,8,87.8,32.794,34.403,20.588,147.7,964.3,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,9,87.1,32.66,33.949,20.508,148.8,1051.4,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,1,10,87.2,32.495,34.063,20.632,148.7,1138.6,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
